category,createdAt,quantity,total,Rubro,Clase,mes_año_x,PIB,IPC,IVCM_alimentos
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2021-01-31 00:00:00+00:00,96395.0,182445066.1754092,"Alimentos, bebidas y tabaco",Legumbres,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2021-01-31 00:00:00+00:00,361149.0,161493390.50348562,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2021-01-31 00:00:00+00:00,22292.0,26041740.79,"Alimentos, bebidas y tabaco",Productos de confitería,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2021-01-31 00:00:00+00:00,543106.0,24086870.31680553,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2021-01-31 00:00:00+00:00,294174.5,219586312.52941144,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2021-01-31 00:00:00+00:00,65583.0,33226840.70084032,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2021-01-31 00:00:00+00:00,1445.0,1002431.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2021-01-31 00:00:00+00:00,313022.488,500602929.6147491,"Alimentos, bebidas y tabaco",Frutas,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2021-01-31 00:00:00+00:00,3744.0,10966338.48,"Alimentos, bebidas y tabaco",Frutos secos,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2021-01-31 00:00:00+00:00,903491.312,856661829.4291441,"Alimentos, bebidas y tabaco",Verduras,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2021-01-31 00:00:00+00:00,1537.0,2831081.2,"Alimentos, bebidas y tabaco",Mariscos frescos,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2021-01-31 00:00:00+00:00,79424.0,199536850.61032856,"Alimentos, bebidas y tabaco",Pescados,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2021-01-31 00:00:00+00:00,357.0,695001.0,"Alimentos, bebidas y tabaco",Plantas acuáticas,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2021-01-31 00:00:00+00:00,53068.8313,100804220.02894552,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2021-01-31 00:00:00+00:00,591974.11984,2108584557.609988,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2021-01-31 00:00:00+00:00,1688639.7497,573276681.7945274,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2021-01-31 00:00:00+00:00,5279.0,11525449.462,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2021-01-31 00:00:00+00:00,229452.0,100318553.209,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2021-01-31 00:00:00+00:00,155012.5,126689989.7,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2021-01-31 00:00:00+00:00,1219076.0,612854850.475065,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2021-01-31 00:00:00+00:00,72810.59005,117612234.1468,"Alimentos, bebidas y tabaco",Quesos,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2021-01-31 00:00:00+00:00,12060.0,1284600.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Tabaco y substitutos",2021-01-31 00:00:00+00:00,1495.0,12108894.0,"Alimentos, bebidas y tabaco",Tabaco y substitutos,2021-01,48666.060874743,0.7,118.48722120024
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles",2021-02-28 00:00:00+00:00,37644.0,89510778.396932,"Alimentos, bebidas y tabaco",Aceites vegetales y grasas comestibles,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Grasas y aceites animales comestibles",2021-02-28 00:00:00+00:00,3306.0,4681512.0,"Alimentos, bebidas y tabaco",Grasas y aceites animales comestibles,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",2021-02-28 00:00:00+00:00,2874.0,7004599.0,"Alimentos, bebidas y tabaco",Acompañamientos preparados,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",2021-02-28 00:00:00+00:00,24809.0,58642911.0,"Alimentos, bebidas y tabaco",Bebidas y comidas infantiles,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies",2021-02-28 00:00:00+00:00,17050.0,17319035.0,"Alimentos, bebidas y tabaco","Empanadas, tartas y pies",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Ensaladas preparadas",2021-02-28 00:00:00+00:00,2745.0,6801372.0,"Alimentos, bebidas y tabaco",Ensaladas preparadas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-02-28 00:00:00+00:00,46801.0,54172785.9985268,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2021-02-28 00:00:00+00:00,21984.0,34496162.0,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2021-02-28 00:00:00+00:00,164198.0,170124245.2355512,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2021-02-28 00:00:00+00:00,21304.0,90632800.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2021-02-28 00:00:00+00:00,181753.0,54805458.704,"Alimentos, bebidas y tabaco",Postres y decoraciones,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2021-02-28 00:00:00+00:00,62289.0,88756498.0,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2021-02-28 00:00:00+00:00,12749.0,9389973.27,"Alimentos, bebidas y tabaco",Sopas y estofados,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2021-02-28 00:00:00+00:00,44975.0,78503394.536,"Alimentos, bebidas y tabaco",Tentempiés,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2021-02-28 00:00:00+00:00,1953.0,7343750.0,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2021-02-28 00:00:00+00:00,1206477.0,528091317.5784808,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2021-02-28 00:00:00+00:00,51833.0,103122380.9212668,"Alimentos, bebidas y tabaco",Café y té,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2021-02-28 00:00:00+00:00,119411.0,583836748.3830836,"Alimentos, bebidas y tabaco",Cereales,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2021-02-28 00:00:00+00:00,90661.0,106800550.66,"Alimentos, bebidas y tabaco",Cereales procesados,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2021-02-28 00:00:00+00:00,44426.0,116917296.768,"Alimentos, bebidas y tabaco",Legumbres,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2021-02-28 00:00:00+00:00,200823.0,118813960.26382,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2021-02-28 00:00:00+00:00,82624.0,14770145.592,"Alimentos, bebidas y tabaco",Productos de confitería,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2021-02-28 00:00:00+00:00,191579.0,14116229.6433284,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2021-02-28 00:00:00+00:00,74841.0,72827556.5711008,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2021-02-28 00:00:00+00:00,30872.0,14961976.43,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2021-02-28 00:00:00+00:00,1217.0,619592.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2021-02-28 00:00:00+00:00,195992.1,249968008.516946,"Alimentos, bebidas y tabaco",Frutas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2021-02-28 00:00:00+00:00,2358.6,5829043.914,"Alimentos, bebidas y tabaco",Frutos secos,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2021-02-28 00:00:00+00:00,850502.304,669278583.57372,"Alimentos, bebidas y tabaco",Verduras,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2021-02-28 00:00:00+00:00,581.0,5383808.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2021-02-28 00:00:00+00:00,109120.0,406580809.0522352,"Alimentos, bebidas y tabaco",Pescados,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2021-02-28 00:00:00+00:00,56382.2054,225759193.87537768,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2021-02-28 00:00:00+00:00,425165.522,1932272903.304302,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2021-02-28 00:00:00+00:00,1082779.363587442,334053293.20857507,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2021-02-28 00:00:00+00:00,2831.0,8078074.8,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2021-02-28 00:00:00+00:00,129734.0,63122952.0,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2021-02-28 00:00:00+00:00,60449.0,97540939.8286,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2021-02-28 00:00:00+00:00,50072164.0,1792454619.256376,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2021-02-28 00:00:00+00:00,51728.51,98996821.591,"Alimentos, bebidas y tabaco",Quesos,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2021-02-28 00:00:00+00:00,4.0,2392000.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Tabaco y substitutos",2021-02-28 00:00:00+00:00,1932.0,50605777.0,"Alimentos, bebidas y tabaco",Tabaco y substitutos,2021-02,48666.060874743,-0.2,111.29717506348
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles",2021-03-31 00:00:00+00:00,55664.0,173610520.189094,"Alimentos, bebidas y tabaco",Aceites vegetales y grasas comestibles,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Grasas y aceites animales comestibles",2021-03-31 00:00:00+00:00,13628.0,76369290.0,"Alimentos, bebidas y tabaco",Grasas y aceites animales comestibles,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",2021-03-31 00:00:00+00:00,14342.0,63019540.0,"Alimentos, bebidas y tabaco",Acompañamientos preparados,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",2021-03-31 00:00:00+00:00,13748.0,62482062.0,"Alimentos, bebidas y tabaco",Bebidas y comidas infantiles,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies",2021-03-31 00:00:00+00:00,25682.0,28862122.88,"Alimentos, bebidas y tabaco","Empanadas, tartas y pies",2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Ensaladas preparadas",2021-03-31 00:00:00+00:00,10655.0,16012025.0,"Alimentos, bebidas y tabaco",Ensaladas preparadas,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-03-31 00:00:00+00:00,316776.0,161128380.71,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2021-03-31 00:00:00+00:00,53428.0,75136276.0,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2021-03-31 00:00:00+00:00,201018.0,313873029.5128,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2021-03-31 00:00:00+00:00,5356.0,16045380.0,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2021-03-31 00:00:00+00:00,400002.0,157426919.936638,"Alimentos, bebidas y tabaco",Postres y decoraciones,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2021-03-31 00:00:00+00:00,171433.0,209003517.0,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2021-03-31 00:00:00+00:00,49898.0,18951392.0,"Alimentos, bebidas y tabaco",Sopas y estofados,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2021-03-31 00:00:00+00:00,18930.0,32210287.95,"Alimentos, bebidas y tabaco",Tentempiés,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2021-03-31 00:00:00+00:00,4904.0,14197253.2,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2021-03-31 00:00:00+00:00,10230932.76,830714037.9281739,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2021-03-31 00:00:00+00:00,97669.0,226589649.8690862,"Alimentos, bebidas y tabaco",Café y té,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2021-03-31 00:00:00+00:00,419669.0,1614215439.8287568,"Alimentos, bebidas y tabaco",Cereales,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2021-03-31 00:00:00+00:00,68970.0,57315474.102,"Alimentos, bebidas y tabaco",Cereales procesados,2021-03,48666.060874743,0.4,141.41519503489
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2021-03-31 00:00:00+00:00,161091.0,372459327.210782,"Alimentos, bebidas y tabaco",Legumbres,2021-03,48666.060874743,0.4,141.41519503489
