RubroN3,FechaCreacion,cantidad,mes_año_x,PIB,IPC,IMACEC,totalLineaNeto
Bebidas alcohólicas,2013-02-28,18181.0,2013-02,43591.2289898859,2.1,91.596476733005,0.0
Bebidas alcohólicas,2013-03-31,21457.0,2013-03,43591.2289898859,1.5,94.690431285772,1410148.0
Bebidas alcohólicas,2013-04-30,16968.0,2013-04,41321.580759714,1.6,86.585344235856,246237924.0
Bebidas alcohólicas,2013-05-31,18840.0,2013-05,41321.580759714,1.3,82.262492545453,12992219.0
Bebidas alcohólicas,2013-06-30,15075.0,2013-06,41321.580759714,1.5,92.909133250737,19868663.0
Bebidas alcohólicas,2013-07-31,14958.96,2013-07,42735.663530314,1.0,91.412867395764,21319541.0
Bebidas alcohólicas,2013-08-31,19478.0,2013-08,42735.663530314,0.9,90.693410273367,27190958.0
Bebidas alcohólicas,2013-09-30,28442.0,2013-09,42735.663530314,1.9,88.608385040724,33549652.0
Bebidas alcohólicas,2013-10-31,23983.0,2013-10,41002.549935328,2.2,85.551891607757,39401549.0
Bebidas alcohólicas,2013-11-30,20728.0,2013-11,41002.549935328,2.2,88.915053955516,41837342.0
Bebidas alcohólicas,2013-12-31,32440.0,2013-12,41002.549935328,2.0,85.269081891005,49652523.0
Bebidas alcohólicas,2014-01-31,206328.0,2014-01,44804.091313531,1.5,92.364560602323,42830281.0
Bebidas alcohólicas,2014-02-28,14438.0,2014-02,44804.091313531,2.4,94.479713559932,50947594.0
Bebidas alcohólicas,2014-03-31,12717.0,2014-03,44804.091313531,3.0,96.973115483759,136728777.0
Bebidas alcohólicas,2014-04-30,11210.0,2014-04,42332.208534154,2.8,88.071444078236,550713852.0
Bebidas alcohólicas,2014-05-31,7838.0,2014-05,42332.208534154,3.2,84.817963581773,31186906.0
Bebidas alcohólicas,2014-06-30,11284.0,2014-06,42332.208534154,3.5,95.269516489087,41649715.0
Bebidas alcohólicas,2014-07-31,25721.0,2014-07,43459.588462873,4.3,92.842851105848,26769546.0
Bebidas alcohólicas,2014-08-31,13196.0,2014-08,43459.588462873,4.7,92.51740531676,34385009.0
Bebidas alcohólicas,2014-09-30,21251.0,2014-09,43459.588462873,4.3,89.940203669474,25190805.0
Bebidas alcohólicas,2014-10-31,10432.0,2014-10,41541.380137926,4.5,86.17001408185,53367887.0
Bebidas alcohólicas,2014-11-30,25874.0,2014-11,41541.380137926,4.5,89.569911320642,46449880.0
Bebidas alcohólicas,2014-12-31,23357.0,2014-12,41541.380137926,4.9,87.409392603617,46426030.0
Bebidas alcohólicas,2015-01-31,25360176.0,2015-01,45575.772450161,5.7,94.0243515223,32786951.0
Bebidas alcohólicas,2015-02-28,11685.0,2015-02,45575.772450161,5.5,95.230293056978,40710252.0
Bebidas alcohólicas,2015-03-31,16083.0,2015-03,45575.772450161,4.6,99.451060383857,60698024.0
Bebidas alcohólicas,2015-04-30,15893.0,2015-04,43392.768614376,4.5,90.483052930854,484833696.0
Bebidas alcohólicas,2015-05-31,7527.0,2015-05,43392.768614376,4.4,87.028068930296,21813934.0
Bebidas alcohólicas,2015-06-30,10867.0,2015-06,43392.768614376,4.2,97.366059141437,91213618.0
Bebidas alcohólicas,2015-07-31,10930.0,2015-07,44343.767069769,4.1,95.069917495666,38209030.0
Bebidas alcohólicas,2015-08-31,15160.0,2015-08,44343.767069769,4.0,93.685525534001,29604967.0
Bebidas alcohólicas,2015-09-30,17995.0,2015-09,44343.767069769,4.4,92.145962351853,108499190.0
Bebidas alcohólicas,2015-10-31,14329.0,2015-10,42486.524814553,4.6,88.327076049303,25908163.0
Bebidas alcohólicas,2015-11-30,20866.0,2015-11,42486.524814553,5.0,90.802610053762,37812399.0
Bebidas alcohólicas,2015-12-31,23828.0,2015-12,42486.524814553,4.6,90.006774753033,34123559.0
Bebidas alcohólicas,2016-01-31,120288.0,2016-01,46406.790258516,4.0,95.1359033635,22544641.0
Bebidas alcohólicas,2016-02-29,23552.5,2016-02,46406.790258516,3.9,97.404224514212,25836393.0
Bebidas alcohólicas,2016-03-31,9451.0,2016-03,46406.790258516,4.4,101.42976832782,33130917.0
Bebidas alcohólicas,2016-04-30,8017.0,2016-04,44671.966443055,4.8,92.146497210017,195335784.0
Bebidas alcohólicas,2016-05-31,17958.0,2016-05,44671.966443055,4.7,90.770193000667,20287066.0
Bebidas alcohólicas,2016-06-30,10462.0,2016-06,44671.966443055,4.5,100.06373712349,25001905.0
Bebidas alcohólicas,2016-07-31,9485.5,2016-07,44900.551739514,4.2,95.66527405303,24514444.0
Bebidas alcohólicas,2016-08-31,29661.0,2016-08,44900.551739514,4.2,95.654335926939,52432402.0
Bebidas alcohólicas,2016-09-30,15941.0,2016-09,44900.551739514,4.2,93.10882087912,13495960.0
Bebidas alcohólicas,2016-10-31,15940.0,2016-10,43332.366271148,4.0,89.204478450289,18115181.0
Bebidas alcohólicas,2016-11-30,14174.2,2016-11,43332.366271148,3.4,93.758177250714,66148816.0
Bebidas alcohólicas,2016-12-31,22474.0,2016-12,43332.366271148,3.1,91.53189874046,43556504.0
Bebidas alcohólicas,2017-01-31,145740.0,2017-01,46821.356029654,2.8,94.826515531425,31322186.0
Bebidas alcohólicas,2017-02-28,5539.0,2017-02,46821.356029654,2.9,98.69539410651,34791456.0
Bebidas alcohólicas,2017-03-31,9605.0,2017-03,46821.356029654,2.7,103.07410778893,80459197.0
Bebidas alcohólicas,2017-04-30,5842.0,2017-04,44511.508101199,2.8,92.529437248277,291785976.0
Bebidas alcohólicas,2017-05-31,14555.0,2017-05,44511.508101199,2.7,89.124489666138,11985892.0
Bebidas alcohólicas,2017-06-30,20348.0,2017-06,44511.508101199,2.7,100.31005601932,37862787.0
Bebidas alcohólicas,2017-07-31,4569985.0,2017-07,45204.894705136,2.7,95.307190185225,12336687.0
Bebidas alcohólicas,2017-08-31,12704.0,2017-08,45204.894705136,2.6,96.940370552703,14948331.0
Bebidas alcohólicas,2017-09-30,17894.0,2017-09,45204.894705136,1.7,94.108770532209,20632300.0
Bebidas alcohólicas,2017-10-31,16152.0,2017-10,44140.710988855,1.7,90.921524202074,56590246.0
Bebidas alcohólicas,2017-11-30,33670.0,2017-11,44140.710988855,1.9,95.800976119456,35144391.0
Bebidas alcohólicas,2017-12-31,12077.0,2017-12,44140.710988855,1.5,92.892619697493,26895542.0
Bebidas alcohólicas,2018-01-31,436812.0,2018-01,48309.261540149,1.9,98.075070997706,24415999.0
Bebidas alcohólicas,2018-02-28,10015.0,2018-02,48309.261540149,1.9,102.21974233486,50844619.0
Bebidas alcohólicas,2018-03-31,6123.0,2018-03,48309.261540149,2.3,105.72653659515,33645427.0
Bebidas alcohólicas,2018-04-30,5279.0,2018-04,46465.233705193,2.2,96.55962095538,1032207240.0
Bebidas alcohólicas,2018-05-31,6009.0,2018-05,46465.233705193,2.0,92.639065395593,25554066.0
Bebidas alcohólicas,2018-06-30,9744.0,2018-06,46465.233705193,1.8,105.1414275287,20052339.0
Bebidas alcohólicas,2018-07-31,4801.0,2018-07,47664.205745694,1.9,101.78966356143,16383580.0
Bebidas alcohólicas,2018-08-31,53864.0,2018-08,47664.205745694,2.0,101.66316063789,190481437.0
Bebidas alcohólicas,2018-09-30,3820.0,2018-09,47664.205745694,2.5,98.482335240184,22106844.0
Bebidas alcohólicas,2018-10-31,8674.0,2018-10,45240.100146512,2.7,93.864503164476,25432766.0
Bebidas alcohólicas,2018-11-30,5995.0,2018-11,45240.100146512,2.6,98.265953970052,165207972.0
Bebidas alcohólicas,2018-12-31,3121.0,2018-12,45240.100146512,3.1,94.448887618972,12270167.0
Bebidas alcohólicas,2019-01-31,101544.0,2019-01,50065.327812567,2.9,102.34562231422,24026768.0
Bebidas alcohólicas,2019-02-28,5736.0,2019-02,50065.327812567,2.8,105.70868843619,14506525.0
Bebidas alcohólicas,2019-03-31,8624.0,2019-03,50065.327812567,2.6,109.09107117686,10036654.0
Bebidas alcohólicas,2019-04-30,950.0,2019-04,47106.905564521,1.8,98.600715442779,156682680.0
Bebidas alcohólicas,2019-05-31,3204.0,2019-05,47106.905564521,1.7,93.301937118699,19651980.0
Bebidas alcohólicas,2019-06-30,5192.0,2019-06,47106.905564521,2.0,106.50221582576,15926369.0
Bebidas alcohólicas,2019-07-31,7908.0,2019-07,48324.451190669,2.0,103.61394761216,3848282.0
Bebidas alcohólicas,2019-08-31,4887.0,2019-08,48324.451190669,2.3,103.30719279317,7773453.0
Bebidas alcohólicas,2019-09-30,8257.0,2019-09,48324.451190669,2.3,99.19643035477,13112617.0
Bebidas alcohólicas,2019-10-31,8062.0,2019-10,46662.257115827,2.2,96.525565486525,18647027.0
Bebidas alcohólicas,2019-11-30,12256.0,2019-11,46662.257115827,2.3,101.73020957352,18665787.0
Bebidas alcohólicas,2019-12-31,3432.0,2019-12,46662.257115827,2.1,97.332409441439,29530015.0
Bebidas alcohólicas,2020-01-31,65316.0,2020-01,48749.000928364,2.5,97.947929134594,16687922.0
Bebidas alcohólicas,2020-02-29,10673.0,2020-02,48749.000928364,2.7,100.55233929216,25075899.0
Bebidas alcohólicas,2020-03-31,3447.0,2020-03,48749.000928364,3.0,110.3066682996,14782089.0
Bebidas alcohólicas,2020-04-30,2205.0,2020-04,47148.319246181,3.5,100.08487374904,185395272.0
Bebidas alcohólicas,2020-05-31,318.0,2020-05,47148.319246181,3.9,96.253208391708,23081419.0
Bebidas alcohólicas,2020-06-30,297.0,2020-06,47148.319246181,3.7,102.32912664174,11662240.0
Bebidas alcohólicas,2020-07-31,3047.0,2020-07,41155.094344207,3.4,88.509044863643,6216476.0
Bebidas alcohólicas,2020-08-31,2333.0,2020-08,41155.094344207,2.8,87.004288894657,1801900.0
Bebidas alcohólicas,2020-09-30,2559.0,2020-09,41155.094344207,2.6,85.189006250569,966590.0
Bebidas alcohólicas,2020-10-31,2382.0,2020-10,42145.390546874,2.5,84.992680522664,4050965.0
Bebidas alcohólicas,2020-11-30,5025.0,2020-11,42145.390546874,2.4,90.112898414487,4975561.0
Bebidas alcohólicas,2020-12-31,4135.0,2020-12,42145.390546874,3.1,91.869922182173,10332795.0
Bebidas alcohólicas,2021-01-31,67440.0,2021-01,48666.060874743,3.0,96.372276168681,5941669.0
Bebidas alcohólicas,2021-02-28,4166.0,2021-02,48666.060874743,2.7,101.34055587061,8786883.0
Bebidas alcohólicas,2021-03-31,5564.0,2021-03,48666.060874743,3.0,110.56871004506,12285416.0
Bebidas alcohólicas,2021-04-30,4071.0,2021-04,47096.204723944,3.1,95.967775620426,183531204.0
Bebidas alcohólicas,2021-05-31,2824.0,2021-05,47096.204723944,2.8,93.568701011258,6960652.0
Bebidas alcohólicas,2021-06-30,7365.0,2021-06,47096.204723944,2.9,108.80060587817,11471327.0
Bebidas alcohólicas,2021-07-31,4229.0,2021-07,48844.125436825,3.3,102.22713364104,9023949.0
Bebidas alcohólicas,2021-08-31,5478.0,2021-08,48844.125436825,3.6,103.99662890833,27999805.0
Bebidas alcohólicas,2021-09-30,12106.0,2021-09,48844.125436825,3.8,103.18575284539,23871348.0
Bebidas alcohólicas,2021-10-31,11365.0,2021-10,49357.624596139,4.5,100.46477396593,14698345.0
Bebidas alcohólicas,2021-11-30,17715.0,2021-11,49357.624596139,4.8,106.85588103332,33710765.0
Bebidas alcohólicas,2021-12-31,11638.0,2021-12,49357.624596139,5.3,105.34168813308,20929912.0
Bebidas alcohólicas,2022-01-31,89508.0,2022-01,54840.3940633,6.0,110.2115035277,46776848.0
Bebidas alcohólicas,2022-02-28,3363.0,2022-02,54840.3940633,6.7,116.01785446757,50807539.0
Bebidas alcohólicas,2022-03-31,9678.0,2022-03,54840.3940633,7.2,121.16430704495,32633227.0
Bebidas alcohólicas,2022-04-30,16710.0,2022-04,50613.150895956,7.7,104.38778446389,234925440.0
Bebidas alcohólicas,2022-05-31,12426.0,2022-05,50613.150895956,7.8,100.09164807164,18246144.0
Bebidas alcohólicas,2022-06-30,10543.0,2022-06,50613.150895956,9.4,116.1362065258,29172572.0
Bebidas alcohólicas,2022-07-31,6363.0,2022-07,51360.885368268,10.5,108.32134465825,56616633.0
Bebidas alcohólicas,2022-08-31,9111.0,2022-08,51360.885368268,11.5,110.3215943683,39216359.0
Bebidas alcohólicas,2022-09-30,12729.0,2022-09,51360.885368268,12.5,106.70932206768,30591509.0
Bebidas alcohólicas,2022-10-31,14257.0,2022-10,49459.581707941,13.1,100.85570464127,23302244.0
Bebidas alcohólicas,2022-11-30,19557.0,2022-11,49459.581707941,14.1,107.71011509726,34469728.0
Bebidas alcohólicas,2022-12-31,13221.0,2022-12,49459.581707941,13.7,104.74238408373,28138227.0
Bebidas alcohólicas,2023-01-31,73398.0,2023-01,53588.913914029,12.8,108.59795397108,36522120.0
Bebidas alcohólicas,2023-02-28,8044.0,2023-02,53588.913914029,13.3,112.15529652127,46602452.0
Bebidas alcohólicas,2023-03-31,21977.0,2023-03,53588.913914029,12.8,118.71274948991,54128576.0
Bebidas alcohólicas,2023-04-30,12050.0,2023-04,50291.861394613,12.3,104.77327968918,178422348.0
Bebidas alcohólicas,2023-05-31,14270.0,2023-05,50291.861394613,11.9,99.822361408901,21636459.0
Bebidas alcohólicas,2023-06-30,7714.0,2023-06,50291.861394613,11.1,113.98474750021,54685398.0
Bebidas no alcohólicas,2013-01-31,6709080.0,2013-01,43591.2289898859,2.9,89.847446247651,19881187.0
Bebidas no alcohólicas,2013-02-28,498934.56,2013-02,43591.2289898859,2.1,91.596476733005,197946.0
Bebidas no alcohólicas,2013-03-31,453689.14,2013-03,43591.2289898859,1.5,94.690431285772,3958071.0
Bebidas no alcohólicas,2013-04-30,703795.061,2013-04,41321.580759714,1.6,86.585344235856,4571569776.0
Bebidas no alcohólicas,2013-05-31,539971.0,2013-05,41321.580759714,1.3,82.262492545453,285457253.0
Bebidas no alcohólicas,2013-06-30,593276.0,2013-06,41321.580759714,1.5,92.909133250737,262738858.0
Bebidas no alcohólicas,2013-07-31,447915.567,2013-07,42735.663530314,1.0,91.412867395764,365473475.0
Bebidas no alcohólicas,2013-08-31,29668099.62,2013-08,42735.663530314,0.9,90.693410273367,305081970.0
Bebidas no alcohólicas,2013-09-30,763303.5,2013-09,42735.663530314,1.9,88.608385040724,270285125.0
Bebidas no alcohólicas,2013-10-31,773004.2965056,2013-10,41002.549935328,2.2,85.551891607757,237350300.0
Bebidas no alcohólicas,2013-11-30,789301.772,2013-11,41002.549935328,2.2,88.915053955516,393274117.0
Bebidas no alcohólicas,2013-12-31,896178.06666,2013-12,41002.549935328,2.0,85.269081891005,431345686.0
Bebidas no alcohólicas,2014-01-31,9697323.12,2014-01,44804.091313531,1.5,92.364560602323,428322056.0
Bebidas no alcohólicas,2014-02-28,1320226.113,2014-02,44804.091313531,2.4,94.479713559932,433267814.0
Bebidas no alcohólicas,2014-03-31,571309.0,2014-03,44804.091313531,3.0,96.973115483759,556159776.0
Bebidas no alcohólicas,2014-04-30,877279.06,2014-04,42332.208534154,2.8,88.071444078236,5268134616.0
Bebidas no alcohólicas,2014-05-31,595284.0,2014-05,42332.208534154,3.2,84.817963581773,3584472256.0
Bebidas no alcohólicas,2014-06-30,402312.5,2014-06,42332.208534154,3.5,95.269516489087,1471847760.54
Bebidas no alcohólicas,2014-07-31,779197.0,2014-07,43459.588462873,4.3,92.842851105848,509543640.0
Bebidas no alcohólicas,2014-08-31,1359109.0,2014-08,43459.588462873,4.7,92.51740531676,307982440.0
Bebidas no alcohólicas,2014-09-30,547450.0,2014-09,43459.588462873,4.3,89.940203669474,249270795.0
Bebidas no alcohólicas,2014-10-31,523512.0,2014-10,41541.380137926,4.5,86.17001408185,500767032.0
Bebidas no alcohólicas,2014-11-30,574611.0,2014-11,41541.380137926,4.5,89.569911320642,831747661.0
Bebidas no alcohólicas,2014-12-31,776416.11,2014-12,41541.380137926,4.9,87.409392603617,495449654.0
Bebidas no alcohólicas,2015-01-31,6723055.2,2015-01,45575.772450161,5.7,94.0243515223,355632369.0
Bebidas no alcohólicas,2015-02-28,513823.0,2015-02,45575.772450161,5.5,95.230293056978,442171802.0
Bebidas no alcohólicas,2015-03-31,850951.2531,2015-03,45575.772450161,4.6,99.451060383857,551725170.0
Bebidas no alcohólicas,2015-04-30,662644.0,2015-04,43392.768614376,4.5,90.483052930854,4802418636.0
Bebidas no alcohólicas,2015-05-31,695949.6469,2015-05,43392.768614376,4.4,87.028068930296,561767780.0
Bebidas no alcohólicas,2015-06-30,544622.2677,2015-06,43392.768614376,4.2,97.366059141437,577165887.0
Bebidas no alcohólicas,2015-07-31,625302.334,2015-07,44343.767069769,4.1,95.069917495666,539259014.0
Bebidas no alcohólicas,2015-08-31,621885.5,2015-08,44343.767069769,4.0,93.685525534001,515567024.0
Bebidas no alcohólicas,2015-09-30,799451.25,2015-09,44343.767069769,4.4,92.145962351853,461179032.0
Bebidas no alcohólicas,2015-10-31,940214.8,2015-10,42486.524814553,4.6,88.327076049303,426410948.0
Bebidas no alcohólicas,2015-11-30,920358.7318,2015-11,42486.524814553,5.0,90.802610053762,494325458.0
Bebidas no alcohólicas,2015-12-31,1379878.898,2015-12,42486.524814553,4.6,90.006774753033,653964580.0
Bebidas no alcohólicas,2016-01-31,7516848.0,2016-01,46406.790258516,4.0,95.1359033635,572363235.0
Bebidas no alcohólicas,2016-02-29,665393.0,2016-02,46406.790258516,3.9,97.404224514212,660548376.0
Bebidas no alcohólicas,2016-03-31,729896.533,2016-03,46406.790258516,4.4,101.42976832782,750344937.0
Bebidas no alcohólicas,2016-04-30,635275.5,2016-04,44671.966443055,4.8,92.146497210017,5406809220.0
Bebidas no alcohólicas,2016-05-31,1106830.0,2016-05,44671.966443055,4.7,90.770193000667,463010060.0
Bebidas no alcohólicas,2016-06-30,651610.06,2016-06,44671.966443055,4.5,100.06373712349,495245220.0
Bebidas no alcohólicas,2016-07-31,747214.3735,2016-07,44900.551739514,4.2,95.66527405303,482399614.0
Bebidas no alcohólicas,2016-08-31,839901.25,2016-08,44900.551739514,4.2,95.654335926939,658827317.0
Bebidas no alcohólicas,2016-09-30,845420.15,2016-09,44900.551739514,4.2,93.10882087912,509911136.0
Bebidas no alcohólicas,2016-10-31,872279.5,2016-10,43332.366271148,4.0,89.204478450289,443816160.0
Bebidas no alcohólicas,2016-11-30,1011931.37684873,2016-11,43332.366271148,3.4,93.758177250714,625752578.0
Bebidas no alcohólicas,2016-12-31,1964287.2006,2016-12,43332.366271148,3.1,91.53189874046,630139762.0
Bebidas no alcohólicas,2017-01-31,9378540.0,2017-01,46821.356029654,2.8,94.826515531425,654172476.02
Bebidas no alcohólicas,2017-02-28,559169.0,2017-02,46821.356029654,2.9,98.69539410651,748642335.53
Bebidas no alcohólicas,2017-03-31,706478.0,2017-03,46821.356029654,2.7,103.07410778893,746682781.0
Bebidas no alcohólicas,2017-04-30,645399.1654,2017-04,44511.508101199,2.8,92.529437248277,8095275888.0
Bebidas no alcohólicas,2017-05-31,672684.5,2017-05,44511.508101199,2.7,89.124489666138,514157573.0
Bebidas no alcohólicas,2017-06-30,873063.5,2017-06,44511.508101199,2.7,100.31005601932,590450777.0
Bebidas no alcohólicas,2017-07-31,1527250.6639999999,2017-07,45204.894705136,2.7,95.307190185225,459944464.0
Bebidas no alcohólicas,2017-08-31,896165.0,2017-08,45204.894705136,2.6,96.940370552703,547839839.0
Bebidas no alcohólicas,2017-09-30,898152.0,2017-09,45204.894705136,1.7,94.108770532209,620755606.0
Bebidas no alcohólicas,2017-10-31,946337.21,2017-10,44140.710988855,1.7,90.921524202074,424521803.0
